measurement_id,product_id,factory_id,production_volume_units,defect_rate_ppm,total_water_footprint,total_carbon_footprint,waste_percentage,timestamp
FR_MSR_001153,FR_PRD_00396,FAC_FR_011,440760,11,7369507.2,626408.11,4.87,2023-03-29
FR_MSR_001154,FR_PRD_00603,FAC_FR_006,152311,74,4532775.36,321071.59,1.4,2024-12-16
FR_MSR_001155,FR_PRD_00820,FAC_FR_008,4864,117,2575488.0,7726.46,1.05,2024-04-27
FR_MSR_001156,FR_PRD_00056,FAC_FR_001,363856,38,3784102.4,272455.37,2.6,2024-04-12
FR_MSR_001157,FR_PRD_00457,FAC_FR_004,8680,42,2395680.0,7187.04,4.91,2023-01-31
FR_MSR_001158,FR_PRD_00098,FAC_FR_004,209101,70,5670819.12,401683.02,1.68,2023-07-21
FR_MSR_001159,FR_PRD_00528,FAC_FR_011,2028,139,205233.6,7696.26,2.47,2023-05-14
FR_MSR_001160,FR_PRD_00741,FAC_FR_007,7718,115,167480.6,12058.6,4.24,2024-04-08
FR_MSR_001161,FR_PRD_00040,FAC_FR_006,407199,97,8469739.2,719927.83,3.92,2024-01-24
FR_MSR_001162,FR_PRD_00557,FAC_FR_005,427086,26,63550396.8,2383139.88,1.75,2024-03-27
FR_MSR_001163,FR_PRD_00911,FAC_FR_016,6199,131,212253.76,18041.57,4.92,2024-08-06
FR_MSR_001164,FR_PRD_00105,FAC_FR_010,86254,84,22124151.0,66372.45,2.99,2023-03-18
FR_MSR_001165,FR_PRD_00957,FAC_FR_007,5223,56,499841.1,19160.58,1.63,2024-04-12
FR_MSR_001166,FR_PRD_00352,FAC_FR_012,79970,99,11755590.0,450630.95,4.4,2023-11-25
FR_MSR_001167,FR_PRD_00035,FAC_FR_001,2250,114,317250.0,12161.25,2.27,2024-10-08
FR_MSR_001168,FR_PRD_00008,FAC_FR_009,7226,57,3566031.0,10698.09,4.69,2023-11-06
FR_MSR_001169,FR_PRD_00544,FAC_FR_012,76575,149,2223738.0,157514.78,2.01,2024-09-30
FR_MSR_001170,FR_PRD_00631,FAC_FR_018,3942,104,55345.68,3920.32,1.07,2024-02-26
FR_MSR_001171,FR_PRD_00360,FAC_FR_007,7248,108,4174848.0,12524.54,4.11,2024-03-25
FR_MSR_001172,FR_PRD_00401,FAC_FR_005,433517,111,4508576.8,324617.53,2.01,2023-12-31
FR_MSR_001173,FR_PRD_00204,FAC_FR_019,2189,82,59715.92,5075.85,2.94,2023-12-16
FR_MSR_001174,FR_PRD_00192,FAC_FR_017,397760,146,161689440.0,485068.32,3.42,2024-06-01
FR_MSR_001175,FR_PRD_00797,FAC_FR_018,7053,96,3776881.5,11330.64,4.83,2024-09-01
FR_MSR_001176,FR_PRD_00453,FAC_FR_004,3693,80,902938.5,2708.82,2.65,2024-12-31
FR_MSR_001177,FR_PRD_00754,FAC_FR_020,2022,142,49539.0,3566.81,1.64,2024-05-16
FR_MSR_001178,FR_PRD_00860,FAC_FR_009,4498,11,2449161.0,7347.48,2.95,2023-04-24
FR_MSR_001179,FR_PRD_00526,FAC_FR_016,6768,107,594907.2,22804.78,2.16,2023-09-13
FR_MSR_001180,FR_PRD_00079,FAC_FR_018,315400,35,179304900.0,537914.7,1.29,2024-09-07
FR_MSR_001181,FR_PRD_00608,FAC_FR_020,357194,79,10772971.04,915702.54,1.81,2023-02-01
FR_MSR_001182,FR_PRD_00950,FAC_FR_003,5247,91,69890.04,4950.54,1.74,2024-06-10
FR_MSR_001183,FR_PRD_00110,FAC_FR_020,9073,44,4640839.5,13922.52,1.14,2023-11-21
FR_MSR_001184,FR_PRD_00729,FAC_FR_012,2332,43,311555.2,11683.32,4.32,2023-03-31
FR_MSR_001185,FR_PRD_00782,FAC_FR_016,3083,115,716797.5,2150.39,3.17,2023-04-12
FR_MSR_001186,FR_PRD_00142,FAC_FR_020,8134,98,3477285.0,10431.85,4.12,2024-02-05
FR_MSR_001187,FR_PRD_00790,FAC_FR_007,4917,109,153803.76,13073.32,2.83,2023-08-03
FR_MSR_001188,FR_PRD_00361,FAC_FR_006,8612,74,3203664.0,9610.99,4.54,2023-07-14
FR_MSR_001189,FR_PRD_00996,FAC_FR_008,7981,144,237514.56,16823.95,4.14,2024-12-31
FR_MSR_001190,FR_PRD_00871,FAC_FR_007,7269,12,216325.44,15323.05,3.43,2023-01-01
FR_MSR_001191,FR_PRD_00848,FAC_FR_007,83186,148,881771.6,63487.56,4.11,2023-10-25
FR_MSR_001192,FR_PRD_00187,FAC_FR_002,8635,146,145068.0,12330.78,2.86,2024-02-23
FR_MSR_001193,FR_PRD_00465,FAC_FR_009,251654,113,5511222.6,396808.03,4.34,2024-04-05
FR_MSR_001194,FR_PRD_00638,FAC_FR_016,9432,93,1018656.0,39048.48,1.5,2024-03-31
FR_MSR_001195,FR_PRD_00885,FAC_FR_013,9802,81,4234464.0,12703.39,2.37,2023-10-14
FR_MSR_001196,FR_PRD_00514,FAC_FR_016,8026,58,4370157.0,13110.47,2.06,2023-02-12
FR_MSR_001197,FR_PRD_00232,FAC_FR_013,119700,14,64278900.0,192836.7,4.58,2023-11-21
FR_MSR_001198,FR_PRD_00209,FAC_FR_001,137115,62,17111952.0,655958.16,3.38,2023-05-04
FR_MSR_001199,FR_PRD_00096,FAC_FR_004,88398,139,2323099.44,164552.88,3.68,2024-10-19
FR_MSR_001200,FR_PRD_00728,FAC_FR_010,387791,64,10392798.8,883387.9,3.63,2024-11-13
FR_MSR_001201,FR_PRD_00784,FAC_FR_015,2229,127,78817.44,6699.48,2.27,2023-08-07
FR_MSR_001202,FR_PRD_00299,FAC_FR_019,168739,97,23235360.3,890688.81,2.49,2023-11-20
FR_MSR_001203,FR_PRD_00401,FAC_FR_006,464005,138,4825652.0,347446.94,3.1,2024-02-29
FR_MSR_001204,FR_PRD_00108,FAC_FR_012,469987,78,47656681.8,1826839.47,4.15,2023-05-17
FR_MSR_001205,FR_PRD_00636,FAC_FR_011,4191,20,2476881.0,7430.64,4.68,2024-04-20
FR_MSR_001206,FR_PRD_00142,FAC_FR_008,8252,20,3527730.0,10583.19,3.64,2024-08-16
FR_MSR_001207,FR_PRD_00634,FAC_FR_016,7117,145,3651021.0,10953.06,4.83,2024-01-04
FR_MSR_001208,FR_PRD_00705,FAC_FR_015,9956,28,301069.44,25590.9,2.93,2023-08-11
FR_MSR_001209,FR_PRD_00255,FAC_FR_009,354896,31,10050654.72,711921.38,3.6,2023-02-17
FR_MSR_001210,FR_PRD_00418,FAC_FR_020,4327,122,1823830.5,5471.49,4.08,2024-11-29
FR_MSR_001211,FR_PRD_00197,FAC_FR_020,4407,111,99950.76,7079.85,2.94,2024-03-11
FR_MSR_001212,FR_PRD_00325,FAC_FR_011,4365,142,436063.5,16715.77,1.38,2023-01-01
FR_MSR_001213,FR_PRD_00214,FAC_FR_020,486957,99,7362789.84,521530.95,1.41,2023-12-09
FR_MSR_001214,FR_PRD_00873,FAC_FR_002,113152,121,53803776.0,161411.33,1.33,2024-06-27
FR_MSR_001215,FR_PRD_00927,FAC_FR_002,2835,44,1220467.5,3661.4,3.43,2023-04-14
FR_MSR_001216,FR_PRD_00494,FAC_FR_015,2523,147,62822.7,4523.23,3.32,2024-12-29
FR_MSR_001217,FR_PRD_00866,FAC_FR_014,347662,74,9637190.64,682634.34,1.76,2023-04-26
FR_MSR_001218,FR_PRD_00355,FAC_FR_008,5666,20,804005.4,30820.21,1.08,2023-08-04
FR_MSR_001219,FR_PRD_00869,FAC_FR_017,7061,129,2764381.5,8293.14,2.64,2024-05-15
FR_MSR_001220,FR_PRD_00123,FAC_FR_001,402075,67,7173018.0,609706.53,4.04,2023-10-29
FR_MSR_001221,FR_PRD_00076,FAC_FR_001,3574,126,61186.88,5200.88,2.17,2024-09-16
FR_MSR_001222,FR_PRD_00895,FAC_FR_014,2626,132,1449552.0,4348.66,2.17,2024-11-08
FR_MSR_001223,FR_PRD_00083,FAC_FR_017,117776,110,45932640.0,137797.92,4.43,2023-10-17
FR_MSR_001224,FR_PRD_00379,FAC_FR_018,3472,132,1708224.0,5124.67,3.51,2024-01-25
FR_MSR_001225,FR_PRD_00004,FAC_FR_009,5075,57,2611087.5,7833.26,1.98,2023-05-02
FR_MSR_001226,FR_PRD_00136,FAC_FR_001,7538,56,1082456.8,40592.13,3.29,2024-12-20
FR_MSR_001227,FR_PRD_00314,FAC_FR_006,3818,104,2010177.0,6030.53,4.19,2024-02-14
FR_MSR_001228,FR_PRD_00820,FAC_FR_018,7622,47,4035849.0,12107.55,4.72,2024-04-22
FR_MSR_001229,FR_PRD_00692,FAC_FR_009,97676,18,2766184.32,235125.67,2.87,2023-02-25
FR_MSR_001230,FR_PRD_00935,FAC_FR_001,175443,84,22807590.0,855284.62,1.25,2023-04-03
FR_MSR_001231,FR_PRD_00579,FAC_FR_011,7442,33,2400045.0,7200.14,3.23,2023-09-14
FR_MSR_001232,FR_PRD_00890,FAC_FR_001,477247,112,4915644.1,353926.38,2.17,2024-04-08
FR_MSR_001233,FR_PRD_00758,FAC_FR_002,461318,52,208977054.0,626931.16,3.8,2023-11-25
FR_MSR_001234,FR_PRD_00660,FAC_FR_009,358961,140,113072715.0,339218.14,1.05,2023-06-25
FR_MSR_001235,FR_PRD_00091,FAC_FR_009,479664,54,7789743.36,662128.19,4.52,2023-09-24
FR_MSR_001236,FR_PRD_00642,FAC_FR_012,4045,35,1990140.0,5970.42,2.66,2023-08-22
FR_MSR_001237,FR_PRD_00773,FAC_FR_006,346713,135,105574108.5,316722.33,1.28,2024-01-09
FR_MSR_001238,FR_PRD_00811,FAC_FR_006,6519,39,120992.64,10284.37,3.06,2024-11-27
FR_MSR_001239,FR_PRD_00238,FAC_FR_013,6541,121,766605.2,28747.7,2.4,2024-10-04
FR_MSR_001240,FR_PRD_00069,FAC_FR_017,6408,52,2220372.0,6661.12,2.23,2023-11-04
FR_MSR_001241,FR_PRD_00813,FAC_FR_005,8308,98,3850758.0,11552.27,4.93,2024-02-09
FR_MSR_001242,FR_PRD_00008,FAC_FR_015,9679,102,4776586.5,14329.76,2.62,2023-09-07
FR_MSR_001243,FR_PRD_00534,FAC_FR_008,121418,100,62287434.0,186862.3,4.83,2023-11-24
FR_MSR_001244,FR_PRD_00566,FAC_FR_009,474018,31,125851779.0,377555.34,4.55,2023-04-24
FR_MSR_001245,FR_PRD_00386,FAC_FR_020,2086,99,60076.8,4255.44,3.86,2023-06-22
FR_MSR_001246,FR_PRD_00465,FAC_FR_004,79886,45,1749503.4,125964.24,1.74,2024-03-12
FR_MSR_001247,FR_PRD_00883,FAC_FR_006,7357,140,152437.04,12957.15,1.62,2024-07-01
FR_MSR_001248,FR_PRD_00537,FAC_FR_016,3744,149,101537.28,8630.67,3.58,2023-06-21
FR_MSR_001249,FR_PRD_00308,FAC_FR_006,7236,38,152245.44,12940.86,4.46,2024-04-29
FR_MSR_001250,FR_PRD_00461,FAC_FR_006,7376,145,2777064.0,8331.19,1.07,2023-06-10
FR_MSR_001251,FR_PRD_00110,FAC_FR_014,4392,63,2246508.0,6739.52,2.59,2023-01-10
FR_MSR_001252,FR_PRD_00612,FAC_FR_019,7626,115,2059020.0,6177.06,4.57,2024-11-21
FR_MSR_001253,FR_PRD_00985,FAC_FR_017,6438,25,2684646.0,8053.94,3.65,2024-07-02
FR_MSR_001254,FR_PRD_00431,FAC_FR_002,9878,143,3304191.0,9912.57,3.29,2023-02-01
FR_MSR_001255,FR_PRD_00679,FAC_FR_016,323222,43,160964556.0,482893.67,1.16,2024-07-10
FR_MSR_001256,FR_PRD_00211,FAC_FR_020,437411,98,188961552.0,566884.66,3.82,2023-11-14
FR_MSR_001257,FR_PRD_00985,FAC_FR_003,6493,78,2707581.0,8122.74,4.54,2023-01-01
FR_MSR_001258,FR_PRD_00342,FAC_FR_001,369294,95,146794365.0,440383.1,1.59,2024-02-21
FR_MSR_001259,FR_PRD_00160,FAC_FR_006,3438,29,778707.0,2336.12,4.68,2024-10-18
FR_MSR_001260,FR_PRD_00280,FAC_FR_019,370734,13,12456662.4,1058816.3,3.1,2023-12-06
FR_MSR_001261,FR_PRD_00387,FAC_FR_003,5261,22,2612086.5,7836.26,1.19,2023-10-27
FR_MSR_001262,FR_PRD_00458,FAC_FR_015,8388,32,294586.56,25039.86,4.49,2024-05-22
FR_MSR_001263,FR_PRD_00413,FAC_FR_001,108590,93,2927586.4,248844.84,1.47,2023-03-23
FR_MSR_001264,FR_PRD_00522,FAC_FR_003,174665,60,14200264.5,544343.47,1.8,2024-05-14
FR_MSR_001265,FR_PRD_00610,FAC_FR_018,3700,27,982350.0,2947.05,2.38,2024-06-07
FR_MSR_001266,FR_PRD_00598,FAC_FR_005,3367,135,92659.84,7876.09,4.49,2024-11-29
FR_MSR_001267,FR_PRD_00884,FAC_FR_003,340530,85,7491660.0,539399.52,3.58,2023-05-01
FR_MSR_001268,FR_PRD_00044,FAC_FR_004,5692,72,128411.52,9095.82,4.03,2024-05-11
FR_MSR_001269,FR_PRD_00958,FAC_FR_011,9149,43,178954.44,12675.94,2.32,2023-08-31
FR_MSR_001270,FR_PRD_00693,FAC_FR_006,3573,129,55738.8,3948.16,3.07,2024-06-23
FR_MSR_001271,FR_PRD_00433,FAC_FR_009,2581,24,43360.8,3685.67,2.58,2024-10-27
FR_MSR_001272,FR_PRD_00681,FAC_FR_019,3177,21,575672.4,21587.72,1.84,2023-02-07
FR_MSR_001273,FR_PRD_00003,FAC_FR_008,418535,17,144394575.0,433183.72,1.84,2023-10-19
FR_MSR_001274,FR_PRD_00352,FAC_FR_015,280444,147,41225268.0,1580301.94,4.24,2023-06-03
FR_MSR_001275,FR_PRD_00240,FAC_FR_012,367475,61,120164325.0,360492.98,4.11,2023-10-21
FR_MSR_001276,FR_PRD_00605,FAC_FR_015,6383,120,1274046.8,47776.76,4.66,2023-12-09
FR_MSR_001277,FR_PRD_00474,FAC_FR_002,4467,96,83086.2,5885.27,3.68,2023-03-06
FR_MSR_001278,FR_PRD_00607,FAC_FR_011,308824,66,3798535.2,273494.53,3.57,2024-05-02
FR_MSR_001279,FR_PRD_00054,FAC_FR_012,148248,123,2890836.0,208140.19,2.38,2024-02-16
FR_MSR_001280,FR_PRD_00064,FAC_FR_014,3618,110,646898.4,24258.69,2.72,2023-11-13
FR_MSR_001281,FR_PRD_00258,FAC_FR_004,73803,32,1136566.2,81832.77,2.3,2024-09-24
FR_MSR_001282,FR_PRD_00841,FAC_FR_016,5626,83,1308045.0,3924.14,2.42,2024-05-04
FR_MSR_001283,FR_PRD_00718,FAC_FR_004,102866,70,2699203.84,229432.33,3.12,2024-01-29
FR_MSR_001284,FR_PRD_00429,FAC_FR_018,7105,101,181888.0,15460.48,2.52,2023-11-11
FR_MSR_001285,FR_PRD_00695,FAC_FR_013,5991,61,121497.48,8606.07,3.06,2024-05-23
FR_MSR_001286,FR_PRD_00998,FAC_FR_012,5780,60,3381300.0,10143.9,4.76,2024-04-28
FR_MSR_001287,FR_PRD_00934,FAC_FR_015,5910,100,2331495.0,6994.48,1.02,2024-12-20
FR_MSR_001288,FR_PRD_00252,FAC_FR_015,2405,27,73112.0,6214.52,3.29,2024-05-14
FR_MSR_001289,FR_PRD_00873,FAC_FR_018,156021,61,74187985.5,222563.96,3.08,2023-07-12
FR_MSR_001290,FR_PRD_00194,FAC_FR_009,4337,76,1977672.0,5933.02,3.12,2024-02-16
FR_MSR_001291,FR_PRD_00707,FAC_FR_016,5709,118,1695573.0,5086.72,1.43,2024-11-06
FR_MSR_001292,FR_PRD_00534,FAC_FR_017,372358,120,191019654.0,573058.96,4.91,2023-08-30
FR_MSR_001293,FR_PRD_00645,FAC_FR_019,481238,81,14321642.88,1217339.64,1.09,2023-03-04
FR_MSR_001294,FR_PRD_00710,FAC_FR_006,6522,72,2768589.0,8305.77,2.0,2024-10-20
FR_MSR_001295,FR_PRD_00724,FAC_FR_009,9945,21,2923830.0,8771.49,4.02,2023-06-17
FR_MSR_001296,FR_PRD_00228,FAC_FR_010,252904,23,4036347.84,285907.97,4.7,2024-04-18
FR_MSR_001297,FR_PRD_00563,FAC_FR_007,2904,25,1049796.0,3149.39,3.21,2023-12-03
FR_MSR_001298,FR_PRD_00404,FAC_FR_014,4203,24,428706.0,16076.48,4.63,2024-01-05
FR_MSR_001299,FR_PRD_00730,FAC_FR_003,9086,90,175178.08,14890.14,2.3,2024-08-25
FR_MSR_001300,FR_PRD_00749,FAC_FR_013,4462,75,1532697.0,4598.09,3.71,2024-12-22
FR_MSR_001301,FR_PRD_00190,FAC_FR_019,3244,147,436966.8,16750.39,3.87,2024-03-14
FR_MSR_001302,FR_PRD_00874,FAC_FR_008,400950,130,165993300.0,497979.9,3.39,2024-01-28
FR_MSR_001303,FR_PRD_00827,FAC_FR_019,8459,112,138727.6,11791.85,1.85,2024-05-27
FR_MSR_001304,FR_PRD_00392,FAC_FR_012,5201,16,2831944.5,8495.83,4.31,2023-04-02
FR_MSR_001305,FR_PRD_00108,FAC_FR_020,320923,27,32541592.2,1247427.7,1.08,2024-03-01
FR_MSR_001306,FR_PRD_00001,FAC_FR_016,6782,143,1057992.0,39674.7,3.94,2023-07-25
FR_MSR_001307,FR_PRD_00248,FAC_FR_004,185197,91,3111309.6,224014.29,4.88,2024-04-01
FR_MSR_001308,FR_PRD_00802,FAC_FR_015,6722,91,2561082.0,7683.25,2.11,2023-12-15
FR_MSR_001309,FR_PRD_00883,FAC_FR_014,4645,104,96244.4,8180.77,4.18,2023-11-11
FR_MSR_001310,FR_PRD_00548,FAC_FR_008,8092,55,4782372.0,14347.12,2.87,2024-10-18
FR_MSR_001311,FR_PRD_00959,FAC_FR_017,431117,76,7863574.08,557003.16,1.83,2023-11-23
FR_MSR_001312,FR_PRD_00505,FAC_FR_005,9598,148,2303520.0,6910.56,2.81,2023-08-29
FR_MSR_001313,FR_PRD_00280,FAC_FR_018,461295,16,15499512.0,1317458.52,3.82,2024-07-24
FR_MSR_001314,FR_PRD_00983,FAC_FR_009,9024,140,2977920.0,8933.76,1.14,2024-08-29
FR_MSR_001315,FR_PRD_00327,FAC_FR_020,6527,126,129234.6,9304.89,1.71,2024-02-08
FR_MSR_001316,FR_PRD_00863,FAC_FR_020,5659,122,478751.4,18352.14,3.09,2024-05-06
FR_MSR_001317,FR_PRD_00181,FAC_FR_002,4695,102,98031.6,8332.69,2.16,2024-02-17
FR_MSR_001318,FR_PRD_00354,FAC_FR_002,397900,13,170699100.0,512097.3,2.84,2023-08-02
FR_MSR_001319,FR_PRD_00623,FAC_FR_018,2206,113,847104.0,2541.31,2.45,2024-03-09
FR_MSR_001320,FR_PRD_00126,FAC_FR_008,5815,96,155842.0,13246.57,3.31,2024-10-24
FR_MSR_001321,FR_PRD_00736,FAC_FR_003,2790,72,526752.0,19753.2,2.86,2023-04-02
FR_MSR_001322,FR_PRD_00941,FAC_FR_005,5937,109,143081.7,10301.88,4.67,2024-02-05
FR_MSR_001323,FR_PRD_00819,FAC_FR_019,108143,34,56775075.0,170325.22,3.22,2023-02-13
FR_MSR_001324,FR_PRD_00125,FAC_FR_015,2719,45,46766.8,3975.18,4.46,2024-01-30
FR_MSR_001325,FR_PRD_00410,FAC_FR_012,8037,33,95640.3,6886.1,1.5,2023-10-18
FR_MSR_001326,FR_PRD_00796,FAC_FR_010,132289,122,3249017.84,276166.52,3.74,2024-01-03
FR_MSR_001327,FR_PRD_00105,FAC_FR_001,316633,18,81216364.5,243649.09,1.62,2024-06-19
FR_MSR_001328,FR_PRD_00964,FAC_FR_020,9368,91,320010.88,27200.92,4.1,2024-01-22
FR_MSR_001329,FR_PRD_00214,FAC_FR_016,403188,73,6096202.56,431814.35,2.65,2023-08-25
FR_MSR_001330,FR_PRD_00882,FAC_FR_016,293884,107,123431280.0,370293.84,1.98,2024-03-31
FR_MSR_001331,FR_PRD_00357,FAC_FR_002,9638,77,5320176.0,15960.53,2.54,2023-01-20
FR_MSR_001332,FR_PRD_00510,FAC_FR_004,2280,123,294120.0,11274.6,2.58,2023-12-30
FR_MSR_001333,FR_PRD_00811,FAC_FR_013,7171,102,133093.76,11312.97,2.63,2023-09-14
FR_MSR_001334,FR_PRD_00377,FAC_FR_004,394972,44,225134040.0,675402.12,4.56,2024-09-07
FR_MSR_001335,FR_PRD_00083,FAC_FR_017,145224,94,56637360.0,169912.08,4.7,2023-02-23
FR_MSR_001336,FR_PRD_00856,FAC_FR_009,9670,145,1539464.0,57729.9,4.55,2024-03-30
FR_MSR_001337,FR_PRD_00916,FAC_FR_007,359132,91,119590956.0,358772.87,1.43,2024-11-14
FR_MSR_001338,FR_PRD_00164,FAC_FR_009,3398,36,1661622.0,4984.87,4.99,2024-12-16
FR_MSR_001339,FR_PRD_00724,FAC_FR_014,2462,36,723828.0,2171.48,1.22,2023-02-08
FR_MSR_001340,FR_PRD_00525,FAC_FR_004,7477,113,2601996.0,7805.99,3.24,2024-12-16
FR_MSR_001341,FR_PRD_00145,FAC_FR_003,7398,85,208327.68,17707.85,2.03,2023-06-29
FR_MSR_001342,FR_PRD_00820,FAC_FR_020,3339,33,1768000.5,5304.0,4.8,2023-12-30
FR_MSR_001343,FR_PRD_00299,FAC_FR_010,107411,19,14790494.7,566968.96,1.44,2024-01-18
FR_MSR_001344,FR_PRD_00133,FAC_FR_010,8677,12,4984936.5,14954.81,4.71,2023-10-09
FR_MSR_001345,FR_PRD_00697,FAC_FR_007,469984,54,14362711.04,1220830.44,2.51,2024-07-10
FR_MSR_001346,FR_PRD_00060,FAC_FR_013,459675,69,50931990.0,1909949.62,4.34,2024-09-04
FR_MSR_001347,FR_PRD_00183,FAC_FR_003,311457,69,96240213.0,288720.64,4.39,2024-07-26
FR_MSR_001348,FR_PRD_00861,FAC_FR_013,203286,119,3642885.12,309645.24,2.77,2023-01-15
FR_MSR_001349,FR_PRD_00687,FAC_FR_017,4478,133,75946.88,6455.48,4.38,2023-05-01
FR_MSR_001350,FR_PRD_00411,FAC_FR_003,5854,98,1343493.0,4030.48,1.6,2024-10-17
FR_MSR_001351,FR_PRD_00405,FAC_FR_014,5599,124,195741.04,16637.99,3.68,2023-04-20
FR_MSR_001352,FR_PRD_00369,FAC_FR_014,5033,128,2430939.0,7292.82,2.73,2023-01-30
FR_MSR_001353,FR_PRD_00474,FAC_FR_004,5143,44,95659.8,6775.9,4.31,2023-06-26
FR_MSR_001354,FR_PRD_00976,FAC_FR_019,3582,64,90266.4,7672.64,3.01,2023-12-18
FR_MSR_001355,FR_PRD_00986,FAC_FR_007,9115,12,4580287.5,13740.86,2.16,2023-09-13
FR_MSR_001356,FR_PRD_00578,FAC_FR_016,8156,41,138325.76,11757.69,2.51,2024-06-14
FR_MSR_001357,FR_PRD_00082,FAC_FR_005,302785,58,172587450.0,517762.35,1.72,2024-01-16
FR_MSR_001358,FR_PRD_00515,FAC_FR_009,8872,106,2022816.0,6068.45,3.14,2024-11-17
FR_MSR_001359,FR_PRD_00143,FAC_FR_003,4791,71,525093.6,19691.01,4.13,2023-10-19
FR_MSR_001360,FR_PRD_00551,FAC_FR_015,447898,143,9244614.72,654826.88,2.62,2024-07-13
FR_MSR_001361,FR_PRD_00725,FAC_FR_004,3321,86,911614.5,2734.84,3.55,2024-03-10
FR_MSR_001362,FR_PRD_00863,FAC_FR_013,8132,32,687967.2,26372.08,3.65,2024-10-17
FR_MSR_001363,FR_PRD_00633,FAC_FR_004,6790,98,804615.0,30843.58,4.08,2023-08-30
FR_MSR_001364,FR_PRD_00370,FAC_FR_013,8219,60,238022.24,20231.89,2.0,2023-08-17
FR_MSR_001365,FR_PRD_00529,FAC_FR_020,6965,125,746648.0,27999.3,1.23,2024-06-07
FR_MSR_001366,FR_PRD_00354,FAC_FR_014,118977,75,51041133.0,153123.4,4.12,2023-02-04
FR_MSR_001367,FR_PRD_00141,FAC_FR_016,3870,138,414864.0,15557.4,3.22,2024-10-25
FR_MSR_001368,FR_PRD_00076,FAC_FR_001,8876,143,151957.12,12916.36,2.88,2024-03-10
FR_MSR_001369,FR_PRD_00686,FAC_FR_016,5838,142,202228.32,17189.41,2.89,2024-05-20
FR_MSR_001370,FR_PRD_00969,FAC_FR_008,4337,118,63493.68,4497.47,1.48,2024-09-27
FR_MSR_001371,FR_PRD_00885,FAC_FR_004,5066,85,2188512.0,6565.54,3.83,2024-08-12
FR_MSR_001372,FR_PRD_00819,FAC_FR_016,102377,61,53747925.0,161243.78,2.05,2023-12-25
FR_MSR_001373,FR_PRD_00307,FAC_FR_002,8134,96,221244.8,18805.81,3.33,2023-06-14
FR_MSR_001374,FR_PRD_00994,FAC_FR_007,3789,35,543342.6,20828.13,2.77,2024-04-07
FR_MSR_001375,FR_PRD_00381,FAC_FR_014,5216,125,104841.6,7548.6,2.83,2024-04-30
FR_MSR_001376,FR_PRD_00371,FAC_FR_007,3791,24,88254.48,6251.36,2.36,2024-02-07
FR_MSR_001377,FR_PRD_00888,FAC_FR_014,293518,87,6786136.16,576821.57,1.15,2024-01-17
FR_MSR_001378,FR_PRD_00250,FAC_FR_003,2186,123,1108302.0,3324.91,2.58,2023-03-03
FR_MSR_001379,FR_PRD_00834,FAC_FR_017,5613,57,2593206.0,7779.62,1.6,2024-03-25
FR_MSR_001380,FR_PRD_00382,FAC_FR_020,8864,47,204226.56,17359.26,1.36,2024-06-03
FR_MSR_001381,FR_PRD_00223,FAC_FR_015,6625,27,130512.5,9396.9,1.88,2023-09-02
FR_MSR_001382,FR_PRD_00725,FAC_FR_012,9759,42,2678845.5,8036.54,4.87,2024-06-25
FR_MSR_001383,FR_PRD_00664,FAC_FR_019,9840,32,290476.8,20575.44,4.21,2023-04-05
FR_MSR_001384,FR_PRD_00726,FAC_FR_014,9141,83,1572252.0,58959.45,3.69,2023-06-07
FR_MSR_001385,FR_PRD_00232,FAC_FR_004,362155,84,194477235.0,583431.7,1.9,2023-06-21
FR_MSR_001386,FR_PRD_00849,FAC_FR_020,6067,127,172302.8,14645.74,1.56,2024-06-02
FR_MSR_001387,FR_PRD_00658,FAC_FR_009,7837,122,3362073.0,10086.22,3.65,2024-08-25
FR_MSR_001388,FR_PRD_00806,FAC_FR_008,344514,84,4464901.44,316263.85,2.26,2024-05-07
FR_MSR_001389,FR_PRD_00420,FAC_FR_012,6763,114,3144795.0,9434.38,3.68,2024-12-14
FR_MSR_001390,FR_PRD_00336,FAC_FR_005,9331,121,702624.3,26933.93,3.42,2023-06-27
FR_MSR_001391,FR_PRD_00505,FAC_FR_007,5304,116,1272960.0,3818.88,2.51,2023-12-19
FR_MSR_001392,FR_PRD_00404,FAC_FR_003,9943,125,1014186.0,38031.98,4.61,2024-03-25
FR_MSR_001393,FR_PRD_00982,FAC_FR_006,7478,68,981113.6,36791.76,1.5,2024-01-20
FR_MSR_001394,FR_PRD_00912,FAC_FR_006,353135,88,210291892.5,630875.68,2.15,2023-05-17
FR_MSR_001395,FR_PRD_00314,FAC_FR_012,4938,143,2599857.0,7799.57,1.64,2024-05-03
FR_MSR_001396,FR_PRD_00696,FAC_FR_019,7043,79,2767899.0,8303.7,3.05,2023-02-05
FR_MSR_001397,FR_PRD_00978,FAC_FR_020,182514,123,2978628.48,253183.42,1.87,2024-05-03
FR_MSR_001398,FR_PRD_00435,FAC_FR_008,194045,149,33453358.0,1254500.92,4.67,2023-05-26
FR_MSR_001399,FR_PRD_00994,FAC_FR_015,7658,77,1098157.2,42096.03,2.53,2023-09-09
FR_MSR_001400,FR_PRD_00266,FAC_FR_014,430558,56,9945889.8,716104.07,1.85,2024-08-12
FR_MSR_001401,FR_PRD_00119,FAC_FR_005,2448,150,58947.84,5010.57,4.81,2023-06-13
FR_MSR_001402,FR_PRD_00486,FAC_FR_005,3712,23,93245.44,7925.86,3.39,2024-11-08
