measurement_id,product_id,factory_id,production_volume,shipping_mode,total_water_footprint,total_carbon_footprint,waste_percentage,timestamp
SPC_MSR_01188,SPC_PRD_0386,FAC_SPC_003,11890,Truck_Rail,198087.4,29713.11,7.53,2023-10-08
SPC_MSR_01189,SPC_PRD_0916,FAC_SPC_017,7651,Ocean_Freight,140931.42,16442.0,5.54,2023-10-29
SPC_MSR_01190,SPC_PRD_0753,FAC_SPC_017,7205,Ocean_Freight,167732.4,19568.78,14.18,2023-11-13
SPC_MSR_01191,SPC_PRD_0929,FAC_SPC_020,10778,Ocean_Freight,9758401.2,26022.4,6.98,2023-08-01
SPC_MSR_01192,SPC_PRD_0230,FAC_SPC_018,893,Truck_Rail,479407.05,12784.19,14.84,2024-08-29
SPC_MSR_01193,SPC_PRD_0239,FAC_SPC_008,546,Ocean_Freight,889434.0,2371.82,8.74,2024-08-22
SPC_MSR_01194,SPC_PRD_0242,FAC_SPC_016,13126,Ocean_Freight,19229590.0,47689.38,9.29,2024-08-29
SPC_MSR_01195,SPC_PRD_0817,FAC_SPC_009,8801,Ocean_Freight,16589885.0,41142.91,8.6,2023-04-02
SPC_MSR_01196,SPC_PRD_0370,FAC_SPC_002,7257,Truck_Rail,208130.76,24281.92,11.87,2023-09-15
SPC_MSR_01197,SPC_PRD_0715,FAC_SPC_013,775,Air_Freight,896985.0,2391.96,9.68,2023-11-03
SPC_MSR_01198,SPC_PRD_0560,FAC_SPC_004,2880,Truck_Rail,446860.8,13033.44,8.19,2023-04-26
SPC_MSR_01199,SPC_PRD_0825,FAC_SPC_019,5586,Ocean_Freight,103899.6,12121.62,5.97,2023-05-28
SPC_MSR_01200,SPC_PRD_0398,FAC_SPC_008,614,Ocean_Freight,203909.4,5437.58,13.75,2024-12-15
SPC_MSR_01201,SPC_PRD_0241,FAC_SPC_003,13829,Truck_Rail,510151.81,76522.77,12.95,2023-12-18
SPC_MSR_01202,SPC_PRD_0135,FAC_SPC_017,344,Ocean_Freight,113778.0,3034.08,5.55,2023-03-09
SPC_MSR_01203,SPC_PRD_0199,FAC_SPC_007,18855,Ocean_Freight,295646.4,44346.96,6.81,2023-04-04
SPC_MSR_01204,SPC_PRD_0045,FAC_SPC_009,29561,Ocean_Freight,473862.83,71079.42,7.29,2023-11-16
SPC_MSR_01205,SPC_PRD_0332,FAC_SPC_014,7797,Truck_Rail,14463435.0,35869.32,9.52,2024-05-14
SPC_MSR_01206,SPC_PRD_0311,FAC_SPC_002,12292,Truck_Rail,351797.04,41042.99,5.92,2023-04-03
SPC_MSR_01207,SPC_PRD_0971,FAC_SPC_014,13868,Truck_Rail,1710756.48,49897.06,14.76,2024-02-05
SPC_MSR_01208,SPC_PRD_0505,FAC_SPC_016,8209,Ocean_Freight,16766882.5,41581.87,14.08,2023-02-15
SPC_MSR_01209,SPC_PRD_0155,FAC_SPC_018,1259,Truck_Rail,1327993.2,3541.32,3.03,2023-02-04
SPC_MSR_01210,SPC_PRD_0558,FAC_SPC_019,12082,Air_Freight,304466.4,35521.08,12.03,2024-05-30
SPC_MSR_01211,SPC_PRD_0221,FAC_SPC_015,10206,Truck_Rail,6251175.0,15502.91,14.37,2023-09-05
SPC_MSR_01212,SPC_PRD_0979,FAC_SPC_013,8079,Ocean_Freight,226858.32,26466.8,7.16,2024-06-18
SPC_MSR_01213,SPC_PRD_0098,FAC_SPC_006,8395,Truck_Rail,643728.6,18775.42,7.52,2023-04-28
SPC_MSR_01214,SPC_PRD_0969,FAC_SPC_016,11331,Air_Freight,233191.98,27205.73,5.02,2024-11-13
SPC_MSR_01215,SPC_PRD_0061,FAC_SPC_015,5598,Truck_Rail,946509.84,27606.54,10.86,2024-01-19
SPC_MSR_01216,SPC_PRD_0566,FAC_SPC_015,8517,Truck_Rail,1113001.56,32462.55,11.46,2023-01-27
SPC_MSR_01217,SPC_PRD_0664,FAC_SPC_004,7763,Truck_Rail,281331.12,32821.96,11.4,2024-01-21
SPC_MSR_01218,SPC_PRD_0282,FAC_SPC_003,6770,Truck_Rail,3942171.0,105124.56,7.32,2024-02-25
SPC_MSR_01219,SPC_PRD_0747,FAC_SPC_010,7588,Ocean_Freight,356484.24,41589.83,12.74,2023-11-30
SPC_MSR_01220,SPC_PRD_0231,FAC_SPC_020,11387,Ocean_Freight,5841531.0,155774.16,5.12,2023-09-30
SPC_MSR_01221,SPC_PRD_0850,FAC_SPC_018,9765,Truck_Rail,219126.6,25564.77,10.87,2024-09-02
SPC_MSR_01222,SPC_PRD_0635,FAC_SPC_004,7782,Truck_Rail,8404560.0,22412.16,7.01,2024-04-20
SPC_MSR_01223,SPC_PRD_0054,FAC_SPC_012,5616,Ocean_Freight,157360.32,18358.7,14.11,2023-08-22
SPC_MSR_01224,SPC_PRD_0891,FAC_SPC_005,38221,Truck_Rail,759833.48,113975.02,4.9,2024-09-27
SPC_MSR_01225,SPC_PRD_0782,FAC_SPC_009,45482,Ocean_Freight,17283160.0,42862.24,5.2,2024-10-10
SPC_MSR_01226,SPC_PRD_0571,FAC_SPC_018,3242,Truck_Rail,122320.66,18348.1,13.07,2023-03-08
SPC_MSR_01227,SPC_PRD_0900,FAC_SPC_007,10378,Ocean_Freight,287055.48,33489.81,11.87,2024-03-12
SPC_MSR_01228,SPC_PRD_0619,FAC_SPC_011,9389,Ocean_Freight,282796.68,32992.95,10.08,2024-10-10
SPC_MSR_01229,SPC_PRD_0314,FAC_SPC_001,6608,Truck_Rail,3538584.0,94362.24,10.38,2023-06-19
SPC_MSR_01230,SPC_PRD_0665,FAC_SPC_008,6264,Ocean_Freight,868190.4,25322.22,9.7,2024-03-13
SPC_MSR_01231,SPC_PRD_0448,FAC_SPC_010,22465,Ocean_Freight,14939225.0,37049.28,11.57,2024-08-26
SPC_MSR_01232,SPC_PRD_0019,FAC_SPC_016,1238,Ocean_Freight,296934.3,7918.25,10.74,2023-07-07
SPC_MSR_01233,SPC_PRD_0204,FAC_SPC_005,20170,Truck_Rail,7160350.0,17757.67,11.14,2023-11-14
SPC_MSR_01234,SPC_PRD_0604,FAC_SPC_015,1669,Truck_Rail,546013.35,14560.36,4.72,2024-06-17
SPC_MSR_01235,SPC_PRD_0431,FAC_SPC_013,11243,Ocean_Freight,4148667.0,11063.11,14.46,2024-04-21
SPC_MSR_01236,SPC_PRD_0116,FAC_SPC_011,12693,Air_Freight,25830255.0,64059.03,5.17,2024-10-20
SPC_MSR_01237,SPC_PRD_0530,FAC_SPC_016,6567,Ocean_Freight,5484758.4,14626.02,4.38,2024-08-23
SPC_MSR_01238,SPC_PRD_0415,FAC_SPC_011,13107,Ocean_Freight,1335341.16,38947.45,10.31,2023-11-16
SPC_MSR_01239,SPC_PRD_0257,FAC_SPC_010,14418,Ocean_Freight,363333.6,54500.04,7.11,2024-06-10
SPC_MSR_01240,SPC_PRD_0868,FAC_SPC_004,12690,Truck_Rail,11078370.0,29542.32,11.34,2024-07-12
SPC_MSR_01241,SPC_PRD_0005,FAC_SPC_020,5383,Ocean_Freight,9985465.0,24763.95,7.91,2023-09-28
SPC_MSR_01242,SPC_PRD_0215,FAC_SPC_004,3464,Truck_Rail,55908.96,6522.71,8.0,2023-06-22
SPC_MSR_01243,SPC_PRD_0245,FAC_SPC_004,1282,Truck_Rail,290180.7,7738.15,14.04,2023-07-25
SPC_MSR_01244,SPC_PRD_0475,FAC_SPC_005,8385,Truck_Rail,2369601.0,63189.36,5.61,2024-05-12
SPC_MSR_01245,SPC_PRD_0298,FAC_SPC_019,5784,Air_Freight,11249880.0,27899.7,6.83,2023-09-04
SPC_MSR_01246,SPC_PRD_0639,FAC_SPC_011,4709,Ocean_Freight,2841646.05,75777.23,9.01,2024-02-04
SPC_MSR_01247,SPC_PRD_0316,FAC_SPC_019,6058,Ocean_Freight,1081716.48,31550.06,9.01,2024-10-18
SPC_MSR_01248,SPC_PRD_0605,FAC_SPC_020,989,Ocean_Freight,202052.7,5388.07,5.5,2024-12-23
SPC_MSR_01249,SPC_PRD_0242,FAC_SPC_006,2607,Truck_Rail,3819255.0,9471.75,5.89,2023-11-27
SPC_MSR_01250,SPC_PRD_0454,FAC_SPC_017,9750,Ocean_Freight,10424700.0,27799.2,3.75,2024-01-26
SPC_MSR_01251,SPC_PRD_0465,FAC_SPC_013,2533,Ocean_Freight,390892.56,11401.03,4.27,2023-07-24
SPC_MSR_01252,SPC_PRD_0821,FAC_SPC_017,4247,Air_Freight,110591.88,16588.78,7.54,2023-12-24
SPC_MSR_01253,SPC_PRD_0055,FAC_SPC_004,13685,Truck_Rail,208833.1,31324.96,12.4,2024-04-11
SPC_MSR_01254,SPC_PRD_0714,FAC_SPC_015,6112,Truck_Rail,2574374.4,6865.0,11.14,2024-10-17
SPC_MSR_01255,SPC_PRD_0492,FAC_SPC_002,1520,Truck_Rail,310536.0,8280.96,7.17,2024-04-17
SPC_MSR_01256,SPC_PRD_0375,FAC_SPC_009,11868,Ocean_Freight,15161370.0,37600.2,10.82,2024-04-24
SPC_MSR_01257,SPC_PRD_0574,FAC_SPC_017,21446,Ocean_Freight,232689.1,34903.36,7.09,2024-05-02
SPC_MSR_01258,SPC_PRD_0053,FAC_SPC_016,1368,Ocean_Freight,231465.6,6172.42,11.16,2024-01-06
SPC_MSR_01259,SPC_PRD_0356,FAC_SPC_017,1616,Ocean_Freight,237794.4,6341.18,8.68,2023-05-02
SPC_MSR_01260,SPC_PRD_0537,FAC_SPC_004,2515,Truck_Rail,100801.2,11760.14,3.97,2023-12-20
SPC_MSR_01261,SPC_PRD_0695,FAC_SPC_019,27744,Ocean_Freight,574855.68,86228.35,11.98,2023-11-28
SPC_MSR_01262,SPC_PRD_0685,FAC_SPC_006,3034,Truck_Rail,393206.4,11468.52,9.53,2024-03-13
SPC_MSR_01263,SPC_PRD_0960,FAC_SPC_012,10446,Ocean_Freight,431837.64,50381.06,5.72,2024-11-17
SPC_MSR_01264,SPC_PRD_0702,FAC_SPC_005,2380,Truck_Rail,88797.8,13319.67,9.48,2023-08-27
SPC_MSR_01265,SPC_PRD_0426,FAC_SPC_012,44467,Ocean_Freight,681679.11,102251.87,14.67,2024-08-17
SPC_MSR_01266,SPC_PRD_0181,FAC_SPC_013,2445,Ocean_Freight,1374212.25,36645.66,12.36,2023-05-12
SPC_MSR_01267,SPC_PRD_0514,FAC_SPC_020,25769,Ocean_Freight,198421.3,29763.2,5.71,2024-11-10
SPC_MSR_01268,SPC_PRD_0020,FAC_SPC_011,699,Ocean_Freight,130538.25,3481.02,14.0,2023-10-27
SPC_MSR_01269,SPC_PRD_0570,FAC_SPC_007,16943,Ocean_Freight,135205.14,20280.77,12.1,2023-09-19
SPC_MSR_01270,SPC_PRD_0509,FAC_SPC_014,1055,Truck_Rail,1507806.0,4020.82,11.48,2024-08-21
SPC_MSR_01271,SPC_PRD_0860,FAC_SPC_009,2229,Ocean_Freight,90675.72,10578.83,9.96,2023-06-13
SPC_MSR_01272,SPC_PRD_0682,FAC_SPC_011,7351,Ocean_Freight,163118.69,24467.8,9.2,2023-12-11
SPC_MSR_01273,SPC_PRD_0364,FAC_SPC_001,1718,Truck_Rail,1236960.0,3298.56,5.13,2024-05-20
SPC_MSR_01274,SPC_PRD_0686,FAC_SPC_019,14429,Ocean_Freight,199985.94,23331.69,4.54,2024-07-23
SPC_MSR_01275,SPC_PRD_0514,FAC_SPC_013,29088,Air_Freight,223977.6,33596.64,7.11,2023-08-13
SPC_MSR_01276,SPC_PRD_0366,FAC_SPC_012,13110,Ocean_Freight,1486674.0,43361.32,13.05,2024-02-19
SPC_MSR_01277,SPC_PRD_0245,FAC_SPC_005,354,Truck_Rail,80127.9,2136.74,10.96,2023-12-10
SPC_MSR_01278,SPC_PRD_0302,FAC_SPC_007,13017,Ocean_Freight,21966187.5,54476.14,12.6,2023-07-04
SPC_MSR_01279,SPC_PRD_0453,FAC_SPC_014,1511,Truck_Rail,2649085.2,7064.23,11.42,2024-10-09
SPC_MSR_01280,SPC_PRD_0807,FAC_SPC_001,1817,Truck_Rail,639402.3,17050.73,4.7,2023-01-26
SPC_MSR_01281,SPC_PRD_0665,FAC_SPC_019,6728,Ocean_Freight,932500.8,27197.94,12.89,2023-09-25
SPC_MSR_01282,SPC_PRD_0041,FAC_SPC_003,7397,Truck_Rail,14294702.5,35450.86,9.98,2023-02-15
SPC_MSR_01283,SPC_PRD_0592,FAC_SPC_016,10131,Air_Freight,127042.74,14821.65,9.59,2024-10-14
SPC_MSR_01284,SPC_PRD_0327,FAC_SPC_008,909,Ocean_Freight,1740916.8,4642.44,7.62,2023-04-11
SPC_MSR_01285,SPC_PRD_0304,FAC_SPC_016,7065,Ocean_Freight,280409.85,42061.48,7.86,2024-07-25
SPC_MSR_01286,SPC_PRD_0922,FAC_SPC_007,4475,Ocean_Freight,70078.5,8175.83,5.27,2024-01-14
SPC_MSR_01287,SPC_PRD_0212,FAC_SPC_009,6673,Ocean_Freight,1855761.3,49486.97,7.75,2023-07-20
SPC_MSR_01288,SPC_PRD_0136,FAC_SPC_009,1099,Ocean_Freight,366461.55,9772.31,3.07,2023-09-01
SPC_MSR_01289,SPC_PRD_0026,FAC_SPC_005,4869,Truck_Rail,2526280.65,67367.48,9.08,2024-10-16
SPC_MSR_01290,SPC_PRD_0550,FAC_SPC_010,2203,Ocean_Freight,37539.12,4379.56,7.79,2023-07-29
SPC_MSR_01291,SPC_PRD_0182,FAC_SPC_009,7044,Ocean_Freight,136583.16,20487.47,6.24,2024-07-18
SPC_MSR_01292,SPC_PRD_0843,FAC_SPC_015,12677,Truck_Rail,189014.07,28352.11,11.1,2023-04-02
SPC_MSR_01293,SPC_PRD_0482,FAC_SPC_018,4459,Truck_Rail,9040622.5,22420.74,11.34,2023-02-28
SPC_MSR_01294,SPC_PRD_0643,FAC_SPC_009,1616,Ocean_Freight,2184508.8,5825.36,14.15,2023-03-25
SPC_MSR_01295,SPC_PRD_0333,FAC_SPC_005,11348,Truck_Rail,4381462.8,116839.01,3.29,2023-02-22
SPC_MSR_01296,SPC_PRD_0731,FAC_SPC_001,12833,Truck_Rail,147066.18,17157.72,4.16,2024-01-05
SPC_MSR_01297,SPC_PRD_0908,FAC_SPC_001,13166,Truck_Rail,23369650.0,57956.73,10.43,2023-12-29
SPC_MSR_01298,SPC_PRD_0810,FAC_SPC_012,14838,Ocean_Freight,269754.84,31471.4,12.94,2023-08-02
SPC_MSR_01299,SPC_PRD_0225,FAC_SPC_002,6012,Truck_Rail,12715380.0,31534.14,4.33,2024-03-14
SPC_MSR_01300,SPC_PRD_0434,FAC_SPC_007,1073,Ocean_Freight,1666798.2,4444.8,11.98,2023-03-02
SPC_MSR_01301,SPC_PRD_0380,FAC_SPC_013,6896,Ocean_Freight,2609791.2,69594.43,13.77,2023-04-22
SPC_MSR_01302,SPC_PRD_0172,FAC_SPC_006,46590,Truck_Rail,19101900.0,47372.71,11.21,2023-03-29
SPC_MSR_01303,SPC_PRD_0374,FAC_SPC_020,9487,Ocean_Freight,1358158.92,39612.97,6.3,2024-09-16
SPC_MSR_01304,SPC_PRD_0054,FAC_SPC_010,10659,Ocean_Freight,298665.18,34844.27,3.2,2023-12-15
SPC_MSR_01305,SPC_PRD_0424,FAC_SPC_001,356,Truck_Rail,175258.8,4673.57,5.86,2024-08-20
SPC_MSR_01306,SPC_PRD_0178,FAC_SPC_016,4757,Ocean_Freight,603948.72,17615.17,5.35,2023-12-27
SPC_MSR_01307,SPC_PRD_0599,FAC_SPC_014,4865,Truck_Rail,374799.6,10931.66,14.09,2023-06-06
SPC_MSR_01308,SPC_PRD_0482,FAC_SPC_002,10444,Truck_Rail,21175210.0,52514.52,8.67,2024-03-29
SPC_MSR_01309,SPC_PRD_0768,FAC_SPC_008,2430,Air_Freight,306471.6,8938.75,5.3,2024-01-29
SPC_MSR_01310,SPC_PRD_0851,FAC_SPC_006,8807,Truck_Rail,13540762.5,33581.09,14.43,2024-12-07
SPC_MSR_01311,SPC_PRD_0371,FAC_SPC_009,14275,Ocean_Freight,11228715.0,29943.24,13.53,2023-09-23
SPC_MSR_01312,SPC_PRD_0394,FAC_SPC_001,1225,Truck_Rail,634488.75,16919.7,12.16,2024-06-17
SPC_MSR_01313,SPC_PRD_0983,FAC_SPC_009,440,Ocean_Freight,141966.0,3785.76,13.89,2024-07-24
SPC_MSR_01314,SPC_PRD_0105,FAC_SPC_018,29935,Truck_Rail,484048.95,72607.34,6.69,2023-03-26
SPC_MSR_01315,SPC_PRD_0362,FAC_SPC_011,5436,Ocean_Freight,10491480.0,26018.87,14.84,2023-09-20
SPC_MSR_01316,SPC_PRD_0635,FAC_SPC_020,3272,Air_Freight,3533760.0,9423.36,9.03,2024-11-06
SPC_MSR_01317,SPC_PRD_0625,FAC_SPC_009,5928,Air_Freight,2816985.6,75119.62,10.95,2023-03-17
SPC_MSR_01318,SPC_PRD_0961,FAC_SPC_010,49350,Ocean_Freight,918897.0,137834.55,6.17,2024-10-19
SPC_MSR_01319,SPC_PRD_0213,FAC_SPC_016,13754,Ocean_Freight,2044944.72,59644.22,8.47,2023-03-26
SPC_MSR_01320,SPC_PRD_0203,FAC_SPC_004,21166,Truck_Rail,216316.52,32447.48,3.38,2023-08-06
SPC_MSR_01321,SPC_PRD_0183,FAC_SPC_010,6257,Ocean_Freight,267674.46,31228.69,5.35,2023-02-08
SPC_MSR_01322,SPC_PRD_0022,FAC_SPC_001,5508,Truck_Rail,680127.84,19837.06,9.24,2024-01-23
SPC_MSR_01323,SPC_PRD_0318,FAC_SPC_013,2436,Ocean_Freight,5462730.0,13547.57,8.93,2023-10-22
SPC_MSR_01324,SPC_PRD_0893,FAC_SPC_001,41384,Truck_Rail,17174360.0,42592.41,12.2,2023-12-07
SPC_MSR_01325,SPC_PRD_0904,FAC_SPC_005,12921,Truck_Rail,473942.28,71091.34,10.87,2023-09-06
SPC_MSR_01326,SPC_PRD_0981,FAC_SPC_003,13466,Truck_Rail,138969.12,16213.06,12.67,2024-04-16
SPC_MSR_01327,SPC_PRD_0119,FAC_SPC_011,1142,Ocean_Freight,1126468.8,3003.92,5.33,2023-10-13
SPC_MSR_01328,SPC_PRD_0620,FAC_SPC_020,13663,Ocean_Freight,128158.94,19223.84,10.01,2024-01-19
SPC_MSR_01329,SPC_PRD_0562,FAC_SPC_020,1893,Ocean_Freight,3455103.6,9213.61,4.15,2024-03-27
SPC_MSR_01330,SPC_PRD_0103,FAC_SPC_005,9935,Truck_Rail,15250225.0,37820.56,13.67,2024-08-22
SPC_MSR_01331,SPC_PRD_0256,FAC_SPC_008,1748,Ocean_Freight,652091.4,17389.1,10.57,2024-10-28
SPC_MSR_01332,SPC_PRD_0015,FAC_SPC_003,43635,Truck_Rail,503984.25,75597.64,9.3,2024-12-05
SPC_MSR_01333,SPC_PRD_0646,FAC_SPC_007,28351,Ocean_Freight,365160.88,54774.13,4.56,2024-10-01
SPC_MSR_01334,SPC_PRD_0702,FAC_SPC_012,5423,Ocean_Freight,202332.13,30349.82,14.19,2024-06-05
SPC_MSR_01335,SPC_PRD_0107,FAC_SPC_012,6313,Ocean_Freight,10179712.5,25245.69,6.5,2024-08-25
SPC_MSR_01336,SPC_PRD_0860,FAC_SPC_001,4821,Truck_Rail,196118.28,22880.47,3.5,2024-10-31
SPC_MSR_01337,SPC_PRD_0893,FAC_SPC_002,13534,Truck_Rail,5616610.0,13929.19,7.4,2024-08-15
SPC_MSR_01338,SPC_PRD_0354,FAC_SPC_003,8621,Truck_Rail,111728.16,13034.95,13.8,2024-01-09
SPC_MSR_01339,SPC_PRD_0226,FAC_SPC_001,1753,Truck_Rail,3193264.8,8515.37,10.1,2023-08-11
SPC_MSR_01340,SPC_PRD_0339,FAC_SPC_002,11173,Truck_Rail,22737055.0,56387.9,4.94,2023-02-15
SPC_MSR_01341,SPC_PRD_0618,FAC_SPC_012,2541,Ocean_Freight,1591682.4,4244.49,4.85,2023-03-19
SPC_MSR_01342,SPC_PRD_0129,FAC_SPC_006,4167,Truck_Rail,524041.92,15284.56,9.39,2024-09-04
SPC_MSR_01343,SPC_PRD_0857,FAC_SPC_007,981,Ocean_Freight,951766.2,2538.04,3.76,2023-10-24
SPC_MSR_01344,SPC_PRD_0651,FAC_SPC_004,35365,Truck_Rail,23694550.0,58762.48,5.89,2023-06-29
SPC_MSR_01345,SPC_PRD_0808,FAC_SPC_001,2878,Truck_Rail,108961.08,12712.13,8.49,2024-02-14
SPC_MSR_01346,SPC_PRD_0542,FAC_SPC_001,9923,Truck_Rail,365364.86,54804.73,8.97,2024-05-21
SPC_MSR_01347,SPC_PRD_0400,FAC_SPC_013,11659,Air_Freight,421123.08,49131.03,10.99,2024-02-27
SPC_MSR_01348,SPC_PRD_0710,FAC_SPC_005,8091,Truck_Rail,3706487.1,98839.66,5.41,2023-11-26
SPC_MSR_01349,SPC_PRD_0576,FAC_SPC_009,14191,Ocean_Freight,6066652.5,15045.3,7.37,2024-08-08
SPC_MSR_01350,SPC_PRD_0605,FAC_SPC_015,1896,Truck_Rail,387352.8,10329.41,8.6,2023-11-28
SPC_MSR_01351,SPC_PRD_0316,FAC_SPC_009,8277,Ocean_Freight,1477941.12,43106.62,11.7,2023-12-24
SPC_MSR_01352,SPC_PRD_0110,FAC_SPC_017,11059,Ocean_Freight,22809187.5,56566.78,5.62,2024-11-24
SPC_MSR_01353,SPC_PRD_0876,FAC_SPC_012,12824,Air_Freight,28244860.0,70047.25,7.84,2024-02-19
SPC_MSR_01354,SPC_PRD_0515,FAC_SPC_015,1184,Truck_Rail,477388.8,12730.37,11.84,2024-06-04
SPC_MSR_01355,SPC_PRD_0616,FAC_SPC_013,5439,Ocean_Freight,9409470.0,23335.49,6.8,2024-04-12
SPC_MSR_01356,SPC_PRD_0333,FAC_SPC_003,5079,Truck_Rail,1961001.9,52293.38,8.76,2023-09-19
SPC_MSR_01357,SPC_PRD_0657,FAC_SPC_003,6496,Truck_Rail,1520064.0,40535.04,3.72,2023-10-04
SPC_MSR_01358,SPC_PRD_0916,FAC_SPC_013,12651,Ocean_Freight,233031.42,27187.0,8.64,2023-04-18
SPC_MSR_01359,SPC_PRD_0957,FAC_SPC_001,6876,Truck_Rail,132844.32,19926.65,14.25,2023-01-10
SPC_MSR_01360,SPC_PRD_0514,FAC_SPC_018,48373,Truck_Rail,372472.1,55870.81,9.55,2024-08-16
SPC_MSR_01361,SPC_PRD_0069,FAC_SPC_005,457,Truck_Rail,578287.8,1542.1,9.86,2023-08-05
SPC_MSR_01362,SPC_PRD_0789,FAC_SPC_019,13357,Air_Freight,11756831.4,31351.55,5.01,2024-02-08
SPC_MSR_01363,SPC_PRD_0312,FAC_SPC_011,1753,Air_Freight,3417298.2,9112.8,9.79,2023-10-26
SPC_MSR_01364,SPC_PRD_0720,FAC_SPC_006,22324,Truck_Rail,12389820.0,30726.75,3.36,2023-03-24
SPC_MSR_01365,SPC_PRD_0456,FAC_SPC_005,1122,Truck_Rail,351410.4,9370.94,5.63,2024-11-13
SPC_MSR_01366,SPC_PRD_0750,FAC_SPC_017,13968,Ocean_Freight,609284.16,71083.15,14.69,2023-10-28
SPC_MSR_01367,SPC_PRD_0400,FAC_SPC_012,6121,Air_Freight,221090.52,25793.89,13.67,2024-04-14
SPC_MSR_01368,SPC_PRD_0985,FAC_SPC_002,6535,Truck_Rail,8903937.5,22081.77,8.74,2024-06-08
SPC_MSR_01369,SPC_PRD_0466,FAC_SPC_010,11903,Ocean_Freight,418271.42,62740.71,12.12,2024-08-13
SPC_MSR_01370,SPC_PRD_0196,FAC_SPC_013,13821,Ocean_Freight,6169694.4,16452.52,3.18,2023-12-08
SPC_MSR_01371,SPC_PRD_0754,FAC_SPC_014,23362,Truck_Rail,278007.8,41701.17,5.54,2023-05-11
SPC_MSR_01372,SPC_PRD_0059,FAC_SPC_009,486,Ocean_Freight,514382.4,1371.69,4.4,2024-01-06
SPC_MSR_01373,SPC_PRD_0674,FAC_SPC_015,3934,Truck_Rail,164126.48,24618.97,7.62,2023-10-04
SPC_MSR_01374,SPC_PRD_0988,FAC_SPC_018,6153,Truck_Rail,197511.3,23042.98,6.95,2023-07-02
SPC_MSR_01375,SPC_PRD_0931,FAC_SPC_011,39783,Ocean_Freight,28047015.0,69556.6,4.75,2023-06-09
SPC_MSR_01376,SPC_PRD_0300,FAC_SPC_004,1924,Truck_Rail,2074456.8,5531.88,6.42,2024-06-21
SPC_MSR_01377,SPC_PRD_0687,FAC_SPC_001,11850,Truck_Rail,4991220.0,13309.92,9.3,2023-04-08
SPC_MSR_01378,SPC_PRD_0801,FAC_SPC_007,6644,Ocean_Freight,802063.68,23393.52,3.66,2023-08-05
SPC_MSR_01379,SPC_PRD_0979,FAC_SPC_008,2528,Ocean_Freight,70986.24,8281.73,11.75,2024-10-20
SPC_MSR_01380,SPC_PRD_0619,FAC_SPC_015,2697,Truck_Rail,81233.64,9477.26,4.3,2024-12-24
SPC_MSR_01381,SPC_PRD_0808,FAC_SPC_003,12722,Truck_Rail,481654.92,56193.07,7.44,2024-10-30
SPC_MSR_01382,SPC_PRD_0330,FAC_SPC_002,14183,Truck_Rail,12330700.2,32881.87,9.83,2023-09-09
SPC_MSR_01383,SPC_PRD_0265,FAC_SPC_005,7126,Truck_Rail,13040580.0,32340.64,6.16,2024-07-02
SPC_MSR_01384,SPC_PRD_0585,FAC_SPC_003,46849,Truck_Rail,23892990.0,59254.62,13.62,2023-04-17
SPC_MSR_01385,SPC_PRD_0650,FAC_SPC_016,14635,Air_Freight,2103927.6,61364.56,5.92,2024-01-02
SPC_MSR_01386,SPC_PRD_0191,FAC_SPC_015,6428,Truck_Rail,90441.96,13566.29,4.77,2023-04-23
SPC_MSR_01387,SPC_PRD_0108,FAC_SPC_005,5323,Truck_Rail,550611.12,16059.49,5.87,2024-03-15
SPC_MSR_01388,SPC_PRD_0171,FAC_SPC_009,7002,Ocean_Freight,4594012.2,122506.99,11.46,2023-10-18
SPC_MSR_01389,SPC_PRD_0351,FAC_SPC_017,12378,Air_Freight,10048460.4,26795.89,7.7,2023-10-26
SPC_MSR_01390,SPC_PRD_0370,FAC_SPC_017,12727,Ocean_Freight,365010.36,42584.54,3.07,2023-12-18
SPC_MSR_01391,SPC_PRD_0205,FAC_SPC_010,12993,Ocean_Freight,10617879.6,28314.35,10.32,2024-10-27
SPC_MSR_01392,SPC_PRD_0890,FAC_SPC_007,9169,Ocean_Freight,340536.66,39729.28,8.88,2024-01-23
SPC_MSR_01393,SPC_PRD_0529,FAC_SPC_010,5439,Ocean_Freight,360279.36,10508.15,9.27,2024-04-11
SPC_MSR_01394,SPC_PRD_0823,FAC_SPC_006,17498,Truck_Rail,10586290.0,26254.0,3.69,2023-11-02
SPC_MSR_01395,SPC_PRD_0634,FAC_SPC_008,7186,Ocean_Freight,9683135.0,24014.17,13.46,2024-12-08
SPC_MSR_01396,SPC_PRD_0353,FAC_SPC_005,6263,Truck_Rail,92066.1,10741.04,12.45,2023-01-31
SPC_MSR_01397,SPC_PRD_0925,FAC_SPC_001,10875,Truck_Rail,24033750.0,59603.7,6.42,2024-03-22
SPC_MSR_01398,SPC_PRD_0902,FAC_SPC_008,9018,Ocean_Freight,14902245.0,36957.57,4.56,2023-11-10
SPC_MSR_01399,SPC_PRD_0214,FAC_SPC_018,30629,Truck_Rail,559591.83,83938.77,6.5,2024-12-22
SPC_MSR_01400,SPC_PRD_0793,FAC_SPC_019,7727,Ocean_Freight,158558.04,18498.44,10.76,2024-01-15
SPC_MSR_01401,SPC_PRD_0852,FAC_SPC_013,6347,Ocean_Freight,262131.1,39319.66,8.87,2024-03-04
SPC_MSR_01402,SPC_PRD_0723,FAC_SPC_001,14962,Truck_Rail,9729040.5,259441.08,10.76,2023-03-23
